493,Quận Sơn Trà,quận,quan_son_tra,son_tra,48
494,Quận Ngũ Hành Sơn,quận,quan_ngu_hanh_son,ngu_hanh_son,48
495,Quận Cẩm Lệ,quận,quan_cam_le,cam_le,48
497,Huyện Hòa Vang,huyện,huyen_hoa_vang,hoa_vang,48
498,Huyện Hoàng Sa,huyện,huyen_hoang_sa,hoang_sa,48
502,Thành phố Tam Kỳ,thành phố,thanh_pho_tam_ky,tam_ky,49
503,Thành phố Hội An,thành phố,thanh_pho_hoi_an,hoi_an,49
504,Huyện Tây Giang,huyện,huyen_tay_giang,tay_giang,49
505,Huyện Đông Giang,huyện,huyen_dong_giang,dong_giang,49
506,Huyện Đại Lộc,huyện,huyen_dai_loc,dai_loc,49
507,Thị xã Điện Bàn,thị xã,thi_xa_dien_ban,dien_ban,49
508,Huyện Duy Xuyên,huyện,huyen_duy_xuyen,duy_xuyen,49
509,Huyện Quế Sơn,huyện,huyen_que_son,que_son,49
510,Huyện Nam Giang,huyện,huyen_nam_giang,nam_giang,49
511,Huyện Phước Sơn,huyện,huyen_phuoc_son,phuoc_son,49
512,Huyện Hiệp Đức,huyện,huyen_hiep_duc,hiep_duc,49
513,Huyện Thăng Bình,huyện,huyen_thang_binh,thang_binh,49
514,Huyện Tiên Phước,huyện,huyen_tien_phuoc,tien_phuoc,49
